timestamp,open,high,low,close,volume
2025-07-23 19:30:00,565.4000,565.6800,565.3690,565.5707,17373
2025-07-23 19:15:00,565.5400,565.5700,565.3500,565.3700,5819
2025-07-23 19:00:00,565.3500,565.6800,565.3000,565.5400,8874
2025-07-23 18:45:00,565.3510,565.4000,565.2300,565.3100,9208
2025-07-23 18:30:00,565.5450,565.6004,565.2500,565.3650,21342
2025-07-23 18:15:00,565.5300,565.6400,565.3101,565.5400,16383
2025-07-23 18:00:00,565.5700,565.6600,565.2900,565.6400,34061
2025-07-23 17:45:00,565.7200,565.8000,565.3100,565.5600,32523
2025-07-23 17:30:00,565.6400,565.9500,563.8100,565.7600,86189
2025-07-23 17:15:00,565.9700,566.1000,565.5600,565.6498,43586
2025-07-23 17:00:00,565.8600,566.2900,563.8100,566.0350,162704
2025-07-23 16:45:00,565.8300,574.7467,563.2200,565.8700,243040
2025-07-23 16:30:00,564.8400,566.0400,563.8100,565.8200,329456
2025-07-23 16:15:00,563.8100,565.6800,561.7068,564.8200,374238
2025-07-23 16:00:00,563.8400,565.7699,561.1982,565.6500,2714966
2025-07-23 15:45:00,562.5550,563.8400,562.5050,563.8300,3213374
2025-07-23 15:30:00,563.0800,563.0800,562.5000,562.5700,1324185
2025-07-23 15:15:00,562.9900,563.1600,562.8800,563.0900,638728
2025-07-23 15:00:00,563.2900,563.3000,562.9200,563.0100,1179301
2025-07-23 14:45:00,563.2000,563.3799,563.0500,563.2700,493879
2025-07-23 14:30:00,563.1200,563.2877,562.8750,563.1900,877212
2025-07-23 14:15:00,563.0600,563.8000,562.9100,563.1250,1394422
2025-07-23 14:00:00,562.3600,563.2000,562.3600,563.0500,1113918
2025-07-23 13:45:00,562.3300,562.5100,561.4700,562.3607,1398912
2025-07-23 13:30:00,561.6600,562.3500,561.6300,562.3300,812994
2025-07-23 13:15:00,561.3600,561.8000,561.2000,561.6600,508412
2025-07-23 13:00:00,561.5400,561.7800,561.3000,561.3800,863601
2025-07-23 12:45:00,561.5100,561.7000,561.3200,561.5400,603723
2025-07-23 12:30:00,561.0900,561.5300,560.9400,561.5048,865023
2025-07-23 12:15:00,561.6100,561.8000,560.7100,561.0900,1077681
2025-07-23 12:00:00,562.2100,562.3650,561.4400,561.5900,2132966
2025-07-23 11:45:00,561.1400,563.0700,560.9150,562.2200,2953277
2025-07-23 11:30:00,561.0400,561.1800,560.7800,561.1400,765485
2025-07-23 11:15:00,560.6100,561.1300,560.5350,561.0450,1210705
2025-07-23 11:00:00,560.8400,561.2700,560.3500,560.6100,988114
2025-07-23 10:45:00,560.2200,560.9400,560.0900,560.8480,821977
2025-07-23 10:30:00,560.6800,560.7250,559.6700,560.2300,1389188
2025-07-23 10:15:00,559.6700,560.6900,559.6400,560.6900,1322212
2025-07-23 10:00:00,560.0300,560.4900,559.5800,559.6800,1855916
2025-07-23 09:45:00,560.8000,561.1000,559.9300,560.0500,2322479
2025-07-23 09:30:00,562.3400,562.3700,560.4500,560.7999,3299043
2025-07-23 09:15:00,561.8000,562.6000,561.6850,562.3209,138384
2025-07-23 09:00:00,561.7100,561.9500,561.6400,561.8000,49449
2025-07-23 08:45:00,561.9400,562.0300,561.2500,561.7400,88862
2025-07-23 08:30:00,562.0900,562.0900,561.6800,561.9000,70521
2025-07-23 08:15:00,562.3100,562.3600,561.8400,562.0900,84722
2025-07-23 08:00:00,562.3500,562.8400,560.8300,562.3101,113337
2025-07-23 07:45:00,562.2000,562.3000,562.1200,562.2800,31037
2025-07-23 07:30:00,562.0900,562.3800,562.0200,562.1900,20918
2025-07-23 07:15:00,562.0600,562.2000,561.9200,562.1000,18593
2025-07-23 07:00:00,562.3800,562.4500,561.6900,562.1700,56767
2025-07-23 06:45:00,562.6600,562.7000,562.3500,562.3500,12549
2025-07-23 06:30:00,562.6500,562.8400,562.6000,562.6500,29167
2025-07-23 06:15:00,562.4600,562.7500,562.4300,562.6100,8633
2025-07-23 06:00:00,562.6600,562.6800,562.4500,562.4900,6262
2025-07-23 05:45:00,562.4300,562.6900,562.4000,562.6000,10004
2025-07-23 05:30:00,562.3400,562.4800,562.3000,562.4100,9893
2025-07-23 05:15:00,562.6100,562.6800,562.3500,562.3600,12009
2025-07-23 05:00:00,562.7700,562.8600,562.6200,562.6200,10554
2025-07-23 04:45:00,562.5500,562.8400,562.5100,562.7700,8290
2025-07-23 04:30:00,562.6700,562.6700,562.3800,562.5400,11067
2025-07-23 04:15:00,562.5300,562.7600,562.3600,562.6700,13445
2025-07-23 04:00:00,562.2700,562.6000,562.2000,562.5400,22060
2025-07-22 19:45:00,561.7200,562.3600,561.6100,562.3000,61234
2025-07-22 19:30:00,561.6400,561.8800,561.3800,561.6800,21931
2025-07-22 19:15:00,561.3550,562.0900,561.3550,561.6400,124124
2025-07-22 19:00:00,560.3100,561.6800,560.2900,561.3300,27072
2025-07-22 18:45:00,560.2000,560.3200,560.0500,560.3100,5921
2025-07-22 18:30:00,560.2100,560.3800,560.0800,560.2100,44147
2025-07-22 18:15:00,560.4600,560.5200,560.2000,560.2250,31087
2025-07-22 18:00:00,560.5000,560.8450,560.3700,560.4200,69446
2025-07-22 17:45:00,560.3600,560.5000,560.3600,560.3700,4371
2025-07-22 17:30:00,560.5000,560.5000,560.3600,560.4300,7463
2025-07-22 17:15:00,560.5100,560.5900,526.3503,560.5000,16325
2025-07-22 17:00:00,560.7084,561.2500,521.7424,560.5100,104000
2025-07-22 16:45:00,560.7000,560.7200,560.4900,560.6901,104888
2025-07-22 16:30:00,560.5800,560.7500,560.5700,560.6850,27652
2025-07-22 16:15:00,561.2500,564.3000,560.4700,560.6000,482695
2025-07-22 16:00:00,561.2800,561.3200,560.6000,560.7200,2200029
2025-07-22 15:45:00,561.7400,561.9400,561.2100,561.2900,3703518
2025-07-22 15:30:00,561.7100,562.1300,561.5750,561.7300,1660043
2025-07-22 15:15:00,561.5900,561.8900,561.5200,561.7200,988425
2025-07-22 15:00:00,562.0200,562.1400,561.5800,561.5800,1004789
2025-07-22 14:45:00,561.7600,562.0600,561.6400,562.0350,740534
2025-07-22 14:30:00,561.1445,561.9592,561.1000,561.7700,1031113
2025-07-22 14:15:00,561.2001,561.3300,560.0600,561.1500,1204678
2025-07-22 14:00:00,561.1800,561.4700,561.1100,561.2000,606853
2025-07-22 13:45:00,561.2700,561.3000,560.9600,561.1900,641941
2025-07-22 13:30:00,561.8200,563.2900,561.1000,561.2600,801898
2025-07-22 13:15:00,560.7950,561.9750,560.7950,561.8200,1188520
2025-07-22 13:00:00,560.7150,560.9600,560.6400,560.7950,712104
2025-07-22 12:45:00,560.1800,560.7700,559.8999,560.7100,969994
2025-07-22 12:30:00,560.1000,560.5100,559.7800,560.1700,952029
2025-07-22 12:15:00,560.8500,561.3599,559.9100,560.1000,1063204
2025-07-22 12:00:00,560.9500,561.1750,560.5300,560.8500,1009589
2025-07-22 11:45:00,561.1200,561.6100,560.8300,560.9350,863558
2025-07-22 11:30:00,560.9600,561.5600,560.8500,561.1200,990637
2025-07-22 11:15:00,560.9500,561.3099,560.6350,560.9700,857214
2025-07-22 11:00:00,561.3600,561.4900,560.8900,560.9600,1106608
2025-07-22 10:45:00,561.1300,561.4800,560.6800,561.3520,1210350
2025-07-22 10:30:00,560.0000,561.3900,559.9600,561.1300,1794234
2025-07-22 10:15:00,560.3200,560.7400,559.7401,560.0100,1882425
2025-07-22 10:00:00,559.3400,560.4800,558.6100,560.3200,3524892
2025-07-22 09:45:00,562.6700,562.6800,558.6300,559.3350,5813224
2025-07-22 09:30:00,564.3000,564.3500,562.1900,562.6600,3133381
2025-07-22 09:15:00,564.1700,564.2900,562.1750,564.2900,99652
2025-07-22 09:00:00,564.0300,564.2900,563.9700,564.2100,55928
2025-07-22 08:45:00,563.8650,564.1700,563.8025,564.0000,63273
2025-07-22 08:30:00,564.1500,564.1700,563.7100,563.8790,40661
2025-07-22 08:15:00,563.8800,564.1900,563.7100,564.1500,60695
2025-07-22 08:00:00,563.2712,564.3000,562.5100,563.9000,130234
2025-07-22 07:45:00,563.6700,564.0000,563.6600,563.9900,32700
2025-07-22 07:30:00,563.4200,563.8700,563.2500,563.6600,30701
2025-07-22 07:15:00,563.4300,563.4800,563.2400,563.3900,21307
2025-07-22 07:00:00,563.2300,563.8300,563.1000,563.4300,43571
2025-07-22 06:45:00,562.9100,563.2300,562.8300,563.2000,18752
2025-07-22 06:30:00,563.0200,563.1200,562.6900,562.8800,18887
2025-07-22 06:15:00,563.0700,563.1000,562.8500,562.9900,24593
2025-07-22 06:00:00,562.7900,563.2500,562.7900,563.0300,37160
2025-07-22 05:45:00,562.5700,562.8500,562.5700,562.8100,18374
2025-07-22 05:30:00,562.6500,562.7700,562.4600,562.5800,80908
2025-07-22 05:15:00,562.6900,562.8700,562.6400,562.6500,60505
2025-07-22 05:00:00,562.6200,562.8400,562.4400,562.6800,27940
2025-07-22 04:45:00,562.7500,562.9700,562.5200,562.6400,22432
2025-07-22 04:30:00,562.8500,563.0500,562.7200,562.7200,10330
2025-07-22 04:15:00,563.4800,563.5600,562.7900,562.9000,22922
2025-07-22 04:00:00,563.2800,564.4800,562.6600,563.5200,39689
2025-07-21 19:45:00,564.2600,564.3088,564.0000,564.2550,42295
2025-07-21 19:30:00,564.2900,564.3300,564.2300,564.2550,4967
2025-07-21 19:15:00,564.1900,564.2900,564.1600,564.2800,4692
2025-07-21 19:00:00,564.1400,564.2700,564.0950,564.1800,8350
2025-07-21 18:45:00,564.1800,564.2500,564.1200,564.1600,4712
2025-07-21 18:30:00,564.2800,564.2900,564.0900,564.1750,9093
2025-07-21 18:15:00,564.0900,564.3000,564.0200,564.2900,11859
2025-07-21 18:00:00,563.9600,564.3350,563.9500,564.1100,69506
2025-07-21 17:45:00,564.0700,564.0900,563.9400,563.9400,15621
2025-07-21 17:30:00,563.9800,564.0900,563.8800,564.0100,16280
2025-07-21 17:15:00,564.1600,564.1700,533.5127,563.9900,19436
2025-07-21 17:00:00,564.2400,564.2800,561.2140,564.1550,82358
2025-07-21 16:45:00,564.2000,564.2600,564.1700,564.2000,20723
2025-07-21 16:30:00,564.0700,564.2500,564.0600,564.1900,47731
2025-07-21 16:15:00,564.1700,564.4000,561.2500,564.0700,559349
2025-07-21 16:00:00,564.1700,564.4200,561.2500,564.3200,3374381
2025-07-21 15:45:00,564.4600,564.5800,563.7900,564.1600,3908985
2025-07-21 15:30:00,564.7450,564.9701,564.3800,564.4700,1701935
2025-07-21 15:15:00,564.8600,565.0200,564.6100,564.7499,1426293
2025-07-21 15:00:00,565.2850,565.3200,564.5400,564.8700,2020733
2025-07-21 14:45:00,565.5750,565.8800,565.1800,565.2700,1464356
2025-07-21 14:30:00,565.7950,565.8100,565.5000,565.5800,567163
2025-07-21 14:15:00,565.6400,565.9200,565.6400,565.7900,543372
2025-07-21 14:00:00,565.7700,565.8500,565.5300,565.6550,667384
2025-07-21 13:45:00,565.7800,566.0100,565.7800,565.7800,1043521
2025-07-21 13:30:00,565.9100,566.0490,565.7600,565.7900,487488
2025-07-21 13:15:00,565.7800,566.0400,565.6700,565.9300,947333
2025-07-21 13:00:00,565.6300,565.9099,565.6200,565.7800,908199
2025-07-21 12:45:00,565.2800,565.7550,565.2197,565.6201,1425208
2025-07-21 12:30:00,564.9620,565.3300,564.9400,565.2900,873489
2025-07-21 12:15:00,564.9700,565.0500,564.5350,564.9800,1139116
2025-07-21 12:00:00,565.1600,565.2781,564.7000,564.9850,1241259
2025-07-21 11:45:00,565.4700,565.5900,565.0650,565.1600,932635
2025-07-21 11:30:00,565.4300,565.6299,565.3400,565.4800,708600
2025-07-21 11:15:00,565.4600,565.5100,565.1148,565.4299,712170
2025-07-21 11:00:00,565.4500,565.4700,565.0300,565.4600,931020
2025-07-21 10:45:00,565.7200,565.7200,565.1900,565.4500,1023681
2025-07-21 10:30:00,565.8900,566.0600,565.5308,565.7300,1640928
2025-07-21 10:15:00,565.4800,565.9000,565.2000,565.8784,1476395
2025-07-21 10:00:00,564.9300,565.5200,564.9300,565.4700,1736522
2025-07-21 09:45:00,564.0500,565.3900,564.0199,564.9100,2553384
2025-07-21 09:30:00,562.0900,564.2720,562.0600,564.0400,2566560
2025-07-21 09:15:00,561.4300,562.1400,561.4200,562.1200,115556
2025-07-21 09:00:00,561.6700,561.7800,561.3200,561.4100,179431
2025-07-21 08:45:00,562.3700,562.8600,561.2600,561.6700,165960
2025-07-21 08:30:00,562.5800,562.7000,562.3000,562.3400,72330
2025-07-21 08:15:00,562.5100,562.6200,562.4500,562.6000,35630
2025-07-21 08:00:00,562.9200,563.3240,561.2600,562.5300,72830
2025-07-21 07:45:00,562.6600,562.7600,562.5500,562.6000,38718
2025-07-21 07:30:00,562.7900,562.9200,562.6300,562.6500,19381
2025-07-21 07:15:00,562.6500,562.8300,562.6000,562.8100,20156
2025-07-21 07:00:00,562.9600,562.9700,562.6300,562.6300,29383
2025-07-21 06:45:00,562.9300,563.0600,562.7100,562.9200,34472
2025-07-21 06:30:00,563.1200,563.1300,562.8500,562.9500,22808
2025-07-21 06:15:00,563.1000,563.2000,563.0700,563.0900,5814
2025-07-21 06:00:00,562.9200,563.2900,562.8100,563.1400,15992
2025-07-21 05:45:00,562.8400,562.9900,562.8400,562.9000,13980
2025-07-21 05:30:00,563.0600,563.0900,562.8200,562.8500,14033
2025-07-21 05:15:00,563.0400,563.1100,562.9700,563.0600,13582
2025-07-21 05:00:00,562.9400,563.1400,562.9400,563.0200,13944
2025-07-21 04:45:00,562.7800,562.9400,562.7400,562.9100,6989
2025-07-21 04:30:00,563.0100,563.0400,562.7400,562.7800,10846
2025-07-21 04:15:00,563.0800,563.0800,562.7800,563.0400,15571
2025-07-21 04:00:00,563.0100,563.3600,562.5200,563.0800,35170
2025-07-18 19:45:00,561.4550,561.5900,561.4090,561.4600,17790
2025-07-18 19:30:00,561.4500,561.4900,561.4500,561.4500,5687
2025-07-18 19:15:00,561.4700,561.5000,561.3600,561.4600,6585
2025-07-18 19:00:00,561.5000,561.5000,561.4400,561.4700,4797
2025-07-18 18:45:00,561.4700,561.5100,561.4400,561.4500,2578
2025-07-18 18:30:00,561.3900,561.5000,561.2800,561.4700,3052
2025-07-18 18:15:00,561.3500,561.5000,561.2700,561.3900,2782
2025-07-18 18:00:00,561.3250,561.5500,561.2700,561.4250,5983
2025-07-18 17:45:00,561.3950,561.4400,561.2600,561.3250,6700
2025-07-18 17:30:00,561.5750,561.6000,487.1613,561.3950,7435
2025-07-18 17:15:00,561.3200,561.5900,475.1900,561.5800,60174
2025-07-18 17:00:00,561.3000,561.3400,532.8758,561.3300,233824
2025-07-18 16:45:00,561.1700,561.3300,561.1100,561.3300,179366
2025-07-18 16:30:00,561.1800,561.2900,561.1000,561.1797,36193
2025-07-18 16:15:00,561.2600,561.6256,561.0804,561.1800,458853
2025-07-18 16:00:00,561.2600,561.6256,560.9200,561.2000,2810812
2025-07-18 15:45:00,560.8700,561.3200,560.7901,561.2600,3652215
2025-07-18 15:30:00,560.9500,561.0100,560.6400,560.8600,1267695
2025-07-18 15:15:00,560.8900,561.3800,560.8800,560.9500,1240093
2025-07-18 15:00:00,560.7300,560.9500,560.6100,560.8900,830757
2025-07-18 14:45:00,561.1400,561.1950,560.5800,560.7350,989324
2025-07-18 14:30:00,561.0550,561.2981,560.9000,561.1500,1054427
2025-07-18 14:15:00,560.6700,561.0799,560.5100,561.0700,946476
2025-07-18 14:00:00,560.6400,561.0700,560.5700,560.6800,3882750
2025-07-18 13:45:00,560.8150,560.9000,560.3800,560.6114,1044942
2025-07-18 13:30:00,560.9200,561.2100,560.7800,560.8220,1122953
2025-07-18 13:15:00,560.8000,561.1100,560.5700,560.9202,1583907
2025-07-18 13:00:00,560.3600,560.8000,560.0100,560.7800,2290817
2025-07-18 12:45:00,560.8500,561.0374,560.2200,560.3600,1673658
2025-07-18 12:30:00,560.7300,560.9400,559.9800,560.8400,1574833
2025-07-18 12:15:00,561.1900,561.2700,560.1300,560.7200,1886014
2025-07-18 12:00:00,561.8100,561.8500,561.1700,561.1900,1059805
2025-07-18 11:45:00,561.4600,561.9200,561.3950,561.8050,897918
2025-07-18 11:30:00,561.0500,564.7262,561.0500,561.4500,1448475
2025-07-18 11:15:00,560.7750,561.1700,560.6600,561.0450,3123863
2025-07-18 11:00:00,560.7800,561.0999,560.3200,560.7850,2549846
2025-07-18 10:45:00,561.2100,561.3800,560.7400,560.7780,1388740
2025-07-18 10:30:00,560.4900,561.2300,560.4100,561.2150,1433854
2025-07-18 10:15:00,561.3900,561.5900,560.3300,560.4801,2488964
2025-07-18 10:00:00,562.1200,562.8700,561.2700,561.4100,1522407
2025-07-18 09:45:00,562.3300,563.0000,561.9500,562.0800,1732387
2025-07-18 09:30:00,563.1200,563.3200,562.1100,562.3500,2571868
2025-07-18 09:15:00,562.5300,563.8000,557.9750,563.1100,1246296
2025-07-18 09:00:00,562.3200,562.6500,562.2850,562.5600,67062
2025-07-18 08:45:00,562.2200,562.3900,561.8000,562.3300,46496
2025-07-18 08:30:00,562.1800,562.2900,562.0000,562.2200,52272
2025-07-18 08:15:00,562.1000,562.3100,562.0900,562.1800,47876
2025-07-18 08:00:00,562.3288,563.2500,561.3790,562.0900,111214
2025-07-18 07:45:00,562.1900,562.4700,562.1900,562.2100,22711
2025-07-18 07:30:00,562.1500,562.3000,562.1400,562.1800,19690
2025-07-18 07:15:00,562.1700,562.1800,561.9400,562.1700,21451
2025-07-18 07:00:00,562.2900,562.4200,562.1400,562.1600,21874
2025-07-18 06:45:00,562.1600,562.3000,562.1300,562.2600,8707
2025-07-18 06:30:00,562.1400,562.2500,561.9800,562.2000,13706
2025-07-18 06:15:00,562.4900,562.4900,561.9700,562.1600,23108
2025-07-18 06:00:00,562.5900,562.6300,562.4300,562.5000,4826
2025-07-18 05:45:00,562.6000,562.6800,562.5000,562.5500,4962
2025-07-18 05:30:00,562.7400,562.8000,562.5600,562.6400,6042
2025-07-18 05:15:00,562.7900,562.8200,562.5900,562.7400,6288
2025-07-18 05:00:00,562.6600,562.8000,562.5900,562.7900,7769
2025-07-18 04:45:00,562.5300,562.7200,562.5200,562.6600,6564
2025-07-18 04:30:00,562.6200,562.6200,562.4500,562.5600,8911
2025-07-18 04:15:00,562.5200,562.7300,562.4900,562.6400,6977
2025-07-18 04:00:00,562.3200,562.6100,562.2400,562.5300,11895
2025-07-17 19:45:00,562.1700,562.5200,562.1202,562.3700,47071
2025-07-17 19:30:00,562.0900,562.1400,561.9900,562.1300,8382
2025-07-17 19:15:00,562.1500,562.4100,561.9400,562.0700,63475
2025-07-17 19:00:00,561.7900,562.2400,561.7800,562.2400,49218
2025-07-17 18:45:00,561.6650,561.7700,561.6500,561.7600,11912
2025-07-17 18:30:00,561.8000,561.8000,561.6100,561.6600,12976
2025-07-17 18:15:00,561.7900,561.8699,561.6550,561.8000,3608
2025-07-17 18:00:00,561.8400,561.8500,561.5000,561.7900,50741
2025-07-17 17:45:00,561.7800,561.9800,561.6500,561.8500,19925
2025-07-17 17:30:00,561.9550,562.0000,561.7100,561.7500,74086
2025-07-17 17:15:00,561.8850,562.0000,561.8000,562.0000,102824
2025-07-17 17:00:00,561.9450,561.9900,529.1189,561.8890,153799
2025-07-17 16:45:00,561.9700,562.0700,561.9300,562.0000,48525
2025-07-17 16:30:00,561.9700,562.2100,561.8000,561.9900,125619
2025-07-17 16:15:00,561.8000,562.0800,561.6700,561.9650,149574
2025-07-17 16:00:00,561.8200,562.0100,557.4183,561.7500,2544486
2025-07-17 15:45:00,561.7600,562.2800,561.4900,561.8000,4017662
2025-07-17 15:30:00,561.8800,562.1600,561.7300,561.7700,1707213
2025-07-17 15:15:00,561.8000,561.9300,561.7850,561.8850,1369057
2025-07-17 15:00:00,561.6700,562.1400,561.6200,561.8100,1161153
2025-07-17 14:45:00,561.7500,561.9300,561.6300,561.6600,1013892
2025-07-17 14:30:00,561.7550,561.8300,561.5250,561.7400,1220043
2025-07-17 14:15:00,561.4150,561.8300,561.3000,561.7550,1228474
2025-07-17 14:00:00,562.2350,562.3100,561.4000,561.4150,1114625
2025-07-17 13:45:00,561.8700,562.2350,561.7300,562.2300,1190429
2025-07-17 13:30:00,561.8100,561.9800,561.6900,561.8700,580269
2025-07-17 13:15:00,561.8150,561.9400,561.2100,561.8150,841732
2025-07-17 13:00:00,561.7800,561.8450,561.5550,561.8150,1160891
2025-07-17 12:45:00,561.6700,561.9601,561.5950,561.7750,635495
2025-07-17 12:30:00,561.8200,561.8750,561.5200,561.6600,855460
2025-07-17 12:15:00,561.7550,562.2100,561.4800,561.8250,1863660
2025-07-17 12:00:00,561.5800,561.9550,561.5050,561.7500,1020538
2025-07-17 11:45:00,561.3400,561.6800,561.2500,561.5800,896267
2025-07-17 11:30:00,561.0850,561.4700,560.8100,561.3500,1185313
2025-07-17 11:15:00,561.2450,561.2900,560.7800,561.0849,998145
2025-07-17 11:00:00,560.2700,561.4400,560.2450,561.2300,2185011
2025-07-17 10:45:00,559.7750,560.3700,559.6500,560.2625,1338734
2025-07-17 10:30:00,559.3200,559.9050,559.1500,559.7500,1125334
2025-07-17 10:15:00,559.2700,559.3700,558.3900,559.3100,1496046
2025-07-17 10:00:00,559.2200,559.8100,559.0000,559.2600,1725263
2025-07-17 09:45:00,558.5600,559.4200,558.4500,559.2000,1428778
2025-07-17 09:30:00,558.0200,558.6900,557.2100,558.5550,3101246
2025-07-17 09:15:00,558.8500,558.8800,557.2050,558.0100,174997
2025-07-17 09:00:00,559.1100,559.4000,558.8600,558.8700,84532
2025-07-17 08:45:00,558.5700,559.1900,557.2900,559.1300,85335
2025-07-17 08:30:00,557.9900,558.6500,557.7100,558.6100,122044
2025-07-17 08:15:00,557.7200,557.9900,557.4300,557.9900,48722
2025-07-17 08:00:00,558.3288,559.2500,556.3300,557.6950,118143
2025-07-17 07:45:00,557.6700,557.7600,557.4100,557.7200,22305
2025-07-17 07:30:00,557.8700,557.8700,557.4800,557.6100,11822
2025-07-17 07:15:00,557.8500,557.9500,557.6600,557.8300,12739
2025-07-17 07:00:00,557.8400,557.9500,557.4100,557.8500,25702
2025-07-17 06:45:00,558.1700,558.2700,557.7700,557.8200,28747
2025-07-17 06:30:00,558.3300,558.3700,558.1300,558.1700,12447
2025-07-17 06:15:00,558.2400,558.3700,558.1400,558.3500,7447
2025-07-17 06:00:00,558.2600,558.4100,558.1900,558.2400,9626
2025-07-17 05:45:00,558.4600,558.4600,558.2200,558.2700,5205
2025-07-17 05:30:00,558.4400,558.6500,558.3900,558.4800,5430
2025-07-17 05:15:00,558.5100,558.6600,558.3700,558.4500,7264
2025-07-17 05:00:00,558.1600,558.5700,558.1400,558.4800,7303
2025-07-17 04:45:00,558.1300,558.3400,557.9000,558.1200,11625
2025-07-17 04:30:00,558.0100,558.2500,557.9400,558.1200,6090
2025-07-17 04:15:00,558.1600,558.2500,557.7700,558.0200,13182
2025-07-17 04:00:00,557.6200,558.4600,557.6200,558.1400,22626
2025-07-16 19:45:00,556.6200,556.6705,556.4956,556.5600,7501
2025-07-16 19:30:00,556.5000,556.6800,556.3100,556.6550,7644
2025-07-16 19:15:00,556.5400,556.5700,556.3900,556.4800,11521
2025-07-16 19:00:00,556.4400,556.6300,556.4400,556.4800,3330
2025-07-16 18:45:00,556.5400,556.6100,556.3200,556.4205,6942
2025-07-16 18:30:00,556.6000,556.7097,556.4503,556.5100,13995
2025-07-16 18:15:00,556.7500,556.9200,556.6200,556.6200,6870
2025-07-16 18:00:00,557.2600,557.2600,556.5800,556.7150,47515
2025-07-16 17:45:00,557.1700,557.3850,557.1400,557.2700,33957
2025-07-16 17:30:00,557.0950,557.4200,557.0500,557.2000,21132
2025-07-16 17:15:00,557.0600,557.2000,556.9400,557.1000,40643
2025-07-16 17:00:00,556.9600,557.2900,555.4000,557.0600,141450
2025-07-16 16:45:00,557.0500,557.2900,524.1015,557.0250,196741
2025-07-16 16:30:00,556.9250,557.2900,556.8527,557.0800,305499
2025-07-16 16:15:00,557.2900,557.3500,556.8701,556.9200,104176
2025-07-16 16:00:00,557.3400,557.4315,552.8300,557.3100,3673791
2025-07-16 15:45:00,557.7500,557.8500,557.3000,557.3400,2903838
2025-07-16 15:30:00,557.2500,557.9400,557.1000,557.7599,1524320
2025-07-16 15:15:00,557.1350,557.3050,556.9200,557.2600,1023916
2025-07-16 15:00:00,557.2700,557.4700,557.0700,557.1300,1204156
2025-07-16 14:45:00,556.9800,557.2800,556.6500,557.2600,1117389
2025-07-16 14:30:00,556.5700,557.0800,556.5700,556.9801,1029729
2025-07-16 14:15:00,556.2700,556.6750,555.9200,556.5800,870992
2025-07-16 14:00:00,556.2000,556.4400,555.9901,556.2700,736176
2025-07-16 13:45:00,556.3300,556.5000,556.0000,556.1926,1003739
2025-07-16 13:30:00,556.4900,556.6300,556.1400,556.3300,1026349
2025-07-16 13:15:00,556.8500,557.0000,556.4500,556.4800,1393273
2025-07-16 13:00:00,556.5900,557.1100,556.3200,556.8500,1425998
2025-07-16 12:45:00,555.3800,560.2100,554.6000,556.5950,1544665
2025-07-16 12:30:00,555.1400,555.6600,555.0000,555.3901,869710
2025-07-16 12:15:00,555.0400,555.5251,554.4000,555.1000,988325
2025-07-16 12:00:00,555.2700,555.6992,554.6400,555.0700,1635500
2025-07-16 11:45:00,553.9400,556.0800,553.4100,555.2700,3627930
2025-07-16 11:30:00,555.0400,555.1200,551.5600,553.9200,4769148
2025-07-16 11:15:00,556.4900,556.5800,553.0700,555.0448,4866066
2025-07-16 11:00:00,555.3100,556.5200,555.1800,556.5199,1324764
2025-07-16 10:45:00,555.5600,556.3000,554.6000,555.2700,2452122
2025-07-16 10:30:00,555.6600,556.2700,555.2500,555.5650,1540270
2025-07-16 10:15:00,554.9200,555.7951,554.6000,555.6550,1524082
2025-07-16 10:00:00,554.7800,555.6200,554.3100,554.9380,2052638
2025-07-16 09:45:00,555.8100,556.2900,554.5200,554.7700,2137412
2025-07-16 09:30:00,557.2800,557.6700,555.6500,555.8300,2631319
2025-07-16 09:15:00,557.1700,557.4000,557.0600,557.3400,82927
2025-07-16 09:00:00,557.2900,557.3300,556.9600,557.1800,94784
2025-07-16 08:45:00,557.1400,557.5200,556.7200,557.2700,102719
2025-07-16 08:30:00,556.2600,557.5400,556.2400,557.1700,262945
2025-07-16 08:15:00,556.1600,556.3000,556.0100,556.0700,55112
2025-07-16 08:00:00,555.5888,556.7247,553.8900,556.2000,120538
2025-07-16 07:45:00,555.5700,556.0400,555.5400,556.0200,25569
2025-07-16 07:30:00,555.7700,555.7800,555.4300,555.5800,26556
2025-07-16 07:15:00,555.7900,556.0400,555.6800,555.8000,29852
2025-07-16 07:00:00,555.8300,556.1000,555.7000,555.7900,47491
2025-07-16 06:45:00,555.7000,556.0200,555.6600,555.8400,21232
2025-07-16 06:30:00,555.5000,555.8200,555.4900,555.6900,28030
2025-07-16 06:15:00,555.5500,555.6200,555.4200,555.4700,13974
2025-07-16 06:00:00,555.5300,555.5800,555.3500,555.5500,11635
2025-07-16 05:45:00,555.1900,555.5600,555.1700,555.5500,9496
2025-07-16 05:30:00,555.1100,555.3700,555.0500,555.1800,12130
2025-07-16 05:15:00,555.4000,555.6000,555.0900,555.1600,14569
2025-07-16 05:00:00,555.6000,555.6300,555.1100,555.3700,8279
2025-07-16 04:45:00,555.8400,555.8800,555.3900,555.5800,9679
2025-07-16 04:30:00,555.2900,555.8700,555.2900,555.8200,17613
2025-07-16 04:15:00,555.1700,555.4400,555.0300,555.2900,11119
2025-07-16 04:00:00,555.7700,555.7700,554.8200,555.1700,23725
2025-07-15 19:45:00,555.6800,555.8988,555.6000,555.7800,39705
2025-07-15 19:30:00,555.1900,555.6400,555.1500,555.6400,11969
